1 0 1,2 0 1,3 0 1,4 0 1,5 0 1,6 0 1,7 0 1,8 0 1,9 0 1,10 0 1,11 0 1,12 0 1,13 0 1,14 0 1,15 0 1,16 0 1,17 0 1,18 0 1,19 0 1,20 0 1,21 0 1,22 0 1,23 0 1,24 0 1,25 0 1,26 0 1,27 0 1,28 0 1,29 0 1,30 0 1,31 0 1,32 0 1,33 0 1,34 0 1,35 0 1,36 0 1,37 0 1,38 0 1,39 0 1,40 0 1,41 0 1,42 0 1,43 0 1,44 0 1,45 0 1,46 0 1,47 0 1,48 0 1,49 0 1,50 0 1
2.679462,-0.1817331,0.39254832,-1.5860205,0.87476003,-0.7204133,0.44344503,1.6521946,-1.5471184,0.37029624,0.3297105,-0.2357223,0.03378421,1.3363366,-1.3613666,-1.0584793,-0.6278355,-0.5075129,0.18011552,1.6411498,-0.43580812,-1.1634717,-1.2543051,0.71296215,3.5134156,-0.8315625,1.3799229,0.8456525,-1.0621573,0.3140784,1.390856,0.7180922,-1.7415774,0.053667337,0.30138695,0.8021492,0.7853436,0.057747602,0.65791714,3.1039405,-0.41682953,-2.5345893,-1.0359905,-0.017824337,-0.70035386,-0.5747472,1.0386881,1.6462972,0.7268241,0.7660951
-1.7828536,0.06927391,-0.7948249,1.1038892,0.43841946,0.4007549,-0.783128,-1.9743884,1.7993569,0.5030997,-0.7897719,0.0007431805,-0.35020185,-1.2434846,0.4212606,1.2589021,0.62351555,0.9460325,0.6415188,-0.07948756,-0.031520903,0.8779408,0.077177405,-1.4226843,-2.5565805,-0.12396628,-0.6269047,-1.0738589,-0.28572738,-0.93557596,-0.21677542,-1.2058607,1.438281,0.34833723,0.6222069,-1.1927109,0.28739798,-0.8165922,-0.49724382,-0.62878084,0.11042863,1.7067533,2.4001417,-1.1157768,1.9244819,-0.013954401,-1.0425557,0.35127664,-0.12894797,0.30205262
1.1101,0.5647448,-0.21301055,-1.8031752,-1.277139,-1.4334134,0.36158785,1.1969322,-0.6144054,-0.83663285,1.3975728,0.18763895,0.6324351,1.1170822,-0.21335433,-1.2412063,-1.379709,-1.1002239,-0.5485732,-0.40381968,-0.19115803,-0.45737293,0.7833857,-0.19800425,1.3714014,-0.19595915,0.26034233,0.85333943,-0.5267046,1.2170721,-1.2141732,0.8445325,-1.7921054,-0.59110945,-0.821957,0.0911963,0.47454154,-0.1871292,0.10252237,0.5083207,-0.50238395,-0.75751734,-1.7270362,0.96106625,-1.3865718,-0.80366385,-0.06246662,1.0410503,-1.2925739,0.13973522
0.36008835,-0.21954423,-1.402854,0.6329211,0.9584427,1.1875468,-0.22453922,-0.3178234,0.096503794,0.26845372,-0.8578218,-0.21475504,-1.7124908,-0.6474975,0.20165227,1.7980009,1.1929032,0.9801428,1.2265439,0.7918166,-0.9305941,0.7162631,0.70433885,-0.73876023,-1.4394394,0.15961501,-0.20748007,-0.435294,-0.7803405,0.343637,-0.81022584,-0.8404414,0.13202918,1.5579187,0.75924087,0.21965745,-0.06323773,0.49457842,-1.1004987,-0.67443484,0.71016186,1.2135156,1.4471358,-0.4289837,1.0952342,0.9106996,0.7430364,-1.012237,1.364425,0.5989963
-1.802644,-0.8336477,1.3609715,0.27222311,-1.2516575,0.23110843,-0.67451006,-0.31863308,-0.5005379,-1.0970747,0.4004632,-0.43080908,1.0823886,-0.44846004,-0.23747164,-1.5326452,1.7278202,-1.3023525,-1.7820512,-0.12857854,1.5181756,-0.29383713,1.6215715,-0.043320537,0.8300426,-0.30814314,0.22792253,0.07325047,-0.3776304,0.54682535,1.5206773,0.53532493,1.1635009,-2.2955723,0.6466891,0.14621797,-1.1408236,-0.4798431,-0.3492372,0.81427014,-1.11446,-1.307024,-1.6162958,-0.26522085,-0.5504417,-0.47418055,-1.3405643,1.159608,-0.40279835,-1.6342509
0.3424226,0.22175825,0.2675333,-0.20041062,0.5015586,-0.5415455,1.7851981,1.9363425,0.48438618,0.95547134,-1.3775005,-0.30438554,-1.7484043,1.2482117,0.97395915,0.43772697,-0.76116896,0.8586947,-0.08277106,-1.0683262,-0.90502876,1.1605043,-1.8897436,0.27353305,-1.4818611,0.07533851,-0.048860952,-0.22676423,-0.6343445,0.20946878,-0.117287636,-0.8842921,-1.06847,2.1761527,-0.5928663,-1.6641371,1.3673316,1.1319127,0.8743253,-0.013655961,0.49444604,2.7202752,0.4350773,-2.1615443,0.87434727,1.5707233,1.0916061,-1.6732825,-0.57922673,1.2607819
-0.23858696,-0.43236518,-1.1092515,-0.15278399,-0.2767058,-0.2739799,-2.273201,-2.0785053,-0.61187243,-0.7969229,0.5103328,-0.71368146,1.4545813,-0.88803667,-0.556566,-0.16468665,0.527055,-0.94161934,0.2927723,0.9008296,0.9983124,-1.4162904,2.4054325,-0.094622076,0.52226245,0.73814183,-1.1673352,-0.24395856,-0.29487193,-0.8095255,0.50611144,0.747881,0.99176395,-1.0959008,0.3951948,0.93975973,0.7190095,-0.8815994,-0.78651047,0.092938796,0.10714355,-0.5810559,-1.676012,1.1516291,0.47844166,-0.08406305,-1.5050428,0.76059735,0.55851096,0.06238818
0.7113106,0.51395243,-0.089324355,-0.40192938,-0.09984642,-0.55210686,1.7454895,1.3768392,0.1057322,0.9655297,-0.046061307,0.8515724,-1.195713,0.2145108,0.25229928,0.021794692,-1.3015423,0.7095076,-0.112828165,-1.2361058,-0.55255353,0.3622452,-2.7450209,-0.054542027,-0.8444656,-1.9667181,1.5586059,0.6005495,0.48340958,-1.2296742,-1.9595149,0.4165585,1.381254,1.2665668,-1.0466256,-1.7524772,-0.33230773,1.4030008,-0.6613262,-1.4731963,0.015026644,-1.3693329,0.58969986,0.5420239,-1.3365171,0.28772593,1.8765513,-0.8791287,-0.21074909,-1.0013559
-0.5135359,-0.16458336,0.29011855,0.30665398,0.46258283,0.013133764,-0.30560923,-0.5589564,-0.1473463,-1.9155921,0.16218184,0.60496104,-0.0033808947,-0.5308334,-1.3638577,0.15849015,0.115193844,-0.49663264,1.5952898,-0.05766046,0.70523053,-1.0508165,1.518753,0.9588029,1.4412047,1.6106215,-0.23985422,-0.8126723,-1.4781566,1.0937972,3.013434,0.052550405,0.22439575,-1.3294171,0.17635763,2.191428,0.70063937,-1.4231502,-0.01234746,-0.17694259,0.95651805,-0.5956179,-1.7169335,0.02590108,2.5511775,-1.0308626,0.5574961,0.4962277,0.24451919,0.17478669
-0.49547464,-0.22202614,-0.2341176,-1.9009895,0.42891222,0.5336107,0.76770914,0.45955178,0.25587085,0.56169116,-0.03367793,-0.20701396,0.46444383,-0.27183884,0.50756633,-0.28574765,-0.18186305,-0.575849,-1.3419639,-1.5123302,-0.525892,1.0399275,-1.8501894,0.045033157,-0.15529895,-1.1779894,0.9363061,0.49013457,0.3105495,-1.2426052,-2.5741146,-0.13788468,0.14521065,0.2759062,0.077282354,-1.0791051,0.21646321,0.12953055,0.12157656,-0.8680339,-0.8121487,1.7466513,1.3779459,1.6490985,-3.0076299,0.07147235,-0.63092595,-1.1177216,-1.3715785,-0.7896654
0.1868859,-0.025836736,-0.76823586,0.8894247,-1.0588474,2.0604608,-0.39336684,-0.20464689,1.0277991,2.004074,0.8203051,0.88018715,-0.7146464,0.011581391,-1.0316877,0.5733917,-0.034257695,1.3346561,1.1411685,0.16628134,0.6339676,-0.7290563,0.7433171,-0.89718485,0.33299345,0.91986525,-1.0555651,-0.9440112,-0.09918341,2.1622603,-0.94149923,0.16665545,-0.48080143,0.38690224,-0.98132825,1.8547308,-0.52998006,-1.2963022,0.42118743,2.1068077,0.82307684,-1.7796923,0.5290246,-0.004723072,2.7411768,-1.3374256,-0.41227376,0.3328448,-0.23277628,-0.34127027
0.2669432,1.0245986,-0.9306574,-2.1627855,1.2230366,-1.8799919,0.42239606,-0.12593815,0.3088686,-0.3438878,1.019403,-0.15933675,0.2380968,-1.0483664,0.09414172,-0.0635885,-0.4225684,-1.078343,-1.411206,-0.9561028,-1.4175596,0.26181582,-0.03446269,-0.09596795,0.56783074,-1.3017032,0.30532092,-0.83461463,-0.30797437,-1.3664715,0.08678329,0.018387869,0.55597734,-0.31462783,0.21814579,-1.3223054,0.5634076,1.9979944,0.37886846,-1.8823482,-0.45824453,0.82211727,-3.0082853,-0.1899801,-1.0448661,1.2807372,-0.35693738,-1.491546,0.2253519,0.43768415
-0.017952934,-0.038133144,1.4872012,1.5887346,-0.17562437,2.5679462,0.2774728,-0.84015703,0.27947694,0.38114944,-0.8932792,0.8234714,1.2031889,-0.7246592,0.5843718,-0.81341374,1.2594924,0.58922774,2.4108677,0.53178823,0.7114814,0.07921882,0.21757858,-0.8308084,-0.28447136,0.89094645,-0.021811992,-0.5793428,-0.3212951,0.29299998,0.7885739,0.67573464,-0.7540379,0.01577288,0.4397393,-1.3436245,-0.2507746,-0.76631105,-0.43046653,1.2847528,-0.12711483,-0.22559208,1.7444268,-0.117730215,1.1627331,-2.1445963,-1.6901141,1.058976,0.115580514,-0.66472393
0.88492554,0.32992962,-1.6190379,-2.3895576,0.08824333,-0.7186767,-0.9537357,-0.109282434,-1.1342897,-0.15982613,-0.6403102,0.7961445,0.23262334,1.265844,-0.9440414,0.48425725,0.30585432,-1.3681104,-1.5844169,-0.7666091,0.34640616,-0.27220038,0.18807697,1.5290197,1.3301857,0.7766663,1.0929341,1.7290976,1.230004,1.0543257,-0.60180116,-0.76205057,0.4647341,0.1609161,-0.6540047,0.7065273,0.3891158,0.81562877,-0.36802268,-1.4750786,0.5890038,0.91540843,0.0351696,1.4465675,-0.2620511,-0.4076314,0.30182195,-1.2661929,0.39008772,0.6311631
-0.20232785,-0.30675805,0.7296409,0.7055423,0.26005465,1.1170802,1.362396,0.033962406,0.97952974,0.72874874,1.378356,-0.6648217,-0.20523217,-0.57864857,0.7441235,-0.2281428,-0.17135367,1.3202478,0.7871969,0.49198213,0.8539631,-0.15992051,-0.5373328,0.1894691,-2.5060153,0.9611803,-1.2622637,-0.85342366,-0.13895214,-0.09027499,1.8487103,0.34887728,-0.9321597,1.6622533,1.1302077,-1.1962715,-0.86699903,-0.7767681,-0.6456494,0.8704098,-0.23762989,-0.8728326,0.16239193,-1.8904479,-0.34487537,-0.2511925,0.6818206,-0.22997189,-0.44100642,-1.5604787
-0.461811,-0.728006,0.75957775,0.6409261,1.357012,-2.1585248,-1.3026866,-0.17971018,-1.1261324,-0.4719054,-0.40394157,0.2790422,0.39943177,1.5541635,-0.14259553,0.9417056,0.9185528,0.79027593,-2.0429695,0.061945975,0.9734708,-0.9102232,-0.6347797,-0.6238656,1.220662,-0.5235675,0.58829385,0.8221418,-0.29313037,0.41586155,-2.9874763,0.32357726,1.4057555,-0.5816815,0.71758807,0.8375903,0.1745776,1.1516895,0.91418105,-1.0742407,-1.6072512,0.2617721,-1.1223056,1.2798755,-0.28924373,-1.7275385,-0.33801928,-0.32871693,0.3087088,1.7412962
0.6240145,-0.8429041,0.85626173,-1.5958201,-1.1335833,1.0509545,0.14899313,-0.4490021,0.54495525,0.26545402,1.0432363,0.20677447,-0.69203335,-1.8620511,-1.3423451,-0.5411351,0.42991328,-1.4651423,2.7543626,-1.4066594,0.7396412,0.6610658,0.79795575,1.4095701,-1.2501074,1.4182744,-0.42974716,-1.461381,1.089793,1.0755831,2.964086,-0.95872617,-0.6112566,0.26778275,-0.7761563,-0.4613554,-0.37094578,-1.8932549,0.8381777,-0.34110522,0.75921714,0.7376409,1.4123805,-2.1152415,0.68812656,0.21413207,0.7045145,-0.006887853,-0.8123888,-0.46674216
-0.49883363,0.69071895,0.82308066,2.069479,1.3530104,-0.692783,-0.2205933,-0.6558512,0.5927462,0.20973635,-1.7017746,1.5005546,0.5701638,1.1844018,-0.49771273,-1.5554973,-0.73211366,2.627326,-0.6391609,0.90937674,-0.29844326,-1.3376756,-0.68568873,-1.7955865,1.1262305,-0.038282633,0.56549567,0.15612447,0.2756858,0.061439753,-3.923809,-0.38862085,-0.2852828,0.75102335,0.27321708,0.36874586,0.3105651,1.3696582,-1.0744848,0.42282915,-0.45625558,-0.62609386,-0.047151446,2.0006557,-0.9190203,0.47703218,-2.2502022,0.1217298,0.9843191,0.2730009
-0.85991764,0.21202463,-1.7289925,-1.6968387,-2.2925317,1.1345235,0.4108252,0.91588557,-0.582018,0.38102528,2.1170068,-1.8848714,-1.3134676,-1.716064,-0.54021055,1.2799771,-0.18688142,-1.8772504,0.89783627,-1.6245302,0.025536627,0.84437436,-0.5152102,0.18033636,-0.15137708,-0.6032119,-0.9408088,-1.555541,-0.85741585,1.0874224,0.90403366,1.4778686,-0.8650569,-0.27457774,0.057463318,0.6642724,0.35837832,0.46661782,0.74907196,0.7242301,1.0117354,0.76246643,0.16636477,-2.7002423,0.8616136,-0.8301661,3.923833,0.93370575,0.36042887,0.7349341
0.74343467,-0.37724495,1.7027953,0.052847505,2.418036,-0.28058553,-0.93651605,0.16397583,1.6425045,-1.1909248,-2.0914092,0.58038485,0.6950828,0.3128618,0.09496236,-0.8407969,0.22311318,1.2097101,-0.53078544,0.5245013,-0.66737616,-1.2210355,-0.9379351,-0.17053513,-0.2863583,0.18023103,0.8491194,0.5990545,0.38417748,-0.98591715,-2.2040439,-0.25844085,0.6709809,-0.6191949,-1.087205,-0.76314557,-0.23596078,-0.82715714,-0.24751559,-2.7487664,-2.083063,-0.58110136,-0.9542142,2.843249,-0.36969393,0.46804214,-1.4934196,-2.4774878,-1.3739176,-0.014976323
-0.35532454,1.0407865,-0.19115889,-1.7924047,-1.5622172,0.10646483,0.5303863,0.112904385,-0.7038715,0.9920281,0.68745756,1.2027477,-0.74425894,-0.0030258596,-0.06741893,0.98715496,0.24095151,-0.65332097,1.043881,1.9091439,0.09308159,-0.4203254,0.021889329,0.18301561,-0.9237366,-0.92456734,-0.9992578,-0.7630696,-1.52896,-0.7378135,0.92856646,-0.27102238,-1.6417987,1.0190269,0.64459485,0.45721388,-0.5173754,-0.12719572,0.90716803,1.706588,2.6025438,-0.34773928,1.5426502,-3.1889055,-0.44695163,-0.5076448,1.7691281,1.9915103,1.4591259,-1.6848601
0.90358293,-0.71048427,1.3763015,0.6311377,-0.9706731,0.9924842,-0.8307464,-0.2795816,-0.46385944,-0.30342972,-0.4009035,-1.5848293,0.95885503,0.743005,0.22360227,-1.5363395,-0.1907301,0.90205646,-0.81868535,-1.6752304,1.4081794,-0.4377963,-0.05885452,0.61734104,-0.13519174,0.779646,1.1440499,-0.14933133,1.6939474,0.48934585,0.5190616,0.5739148,0.79629594,-1.3652846,-1.0637378,-0.6514771,-0.3790481,-0.21801808,0.14890671,0.28273058,-1.436586,-0.24003267,-1.0607492,1.6991515,-0.31487045,1.8888962,-0.4702977,-0.75414157,0.8024359,1.3315427
-1.44837,0.339523,-1.6822906,0.8449049,0.48324436,-0.7111171,0.65237916,1.6183153,0.58689535,2.2738547,0.052036285,1.0491753,-0.7922257,0.21895945,-0.062158808,0.28283584,0.14038548,-0.7868294,0.71839935,1.1217508,-1.1309469,1.4562635,-0.7547016,-0.3599775,-1.4809774,0.51762027,-0.61704296,0.5231105,-3.2405317,-0.30974197,0.84682,-0.45262218,-1.1869676,0.3197608,0.81603616,0.8217843,0.74652183,1.1447253,0.73407656,-0.4246189,1.1883285,-0.8310081,-0.36873972,-1.1180905,0.92368937,0.75108945,-0.8120901,1.7809328,-1.2478704,-0.9098817
1.4677309,0.83625525,1.004798,-0.52973986,-1.9826757,0.13759732,-0.8493694,-1.0389817,-0.51484096,-1.0116112,0.2311013,-0.47307062,2.097116,0.5349298,0.7723225,-0.8584524,1.7007463,0.3129537,0.62724566,-0.42807406,1.1898776,-0.20511174,1.0475793,1.6158787,0.8295288,-0.26390418,0.972378,-2.5344467,1.936439,0.22595456,-0.9286563,-0.12896505,2.032122,0.057670563,0.9158324,0.4628868,0.3081863,-0.14076698,-0.23707396,0.949963,-0.26118135,-0.44636536,1.4346377,0.7111549,0.6791009,0.39334828,1.6556087,-0.5109457,0.9767647,0.7294634
-1.556245,-1.3359294,0.32808107,0.088831365,2.531902,-0.55380666,0.19275975,1.2616907,0.29132652,-0.16418993,1.4559195,0.14969525,-2.4181647,0.074901104,0.0057894588,1.3796542,-1.0340118,-0.41372526,-1.4009907,-0.24230373,-0.87186146,-0.94998574,-1.3098958,-1.6117901,0.48900568,0.23202957,-1.3634485,0.8732904,-0.29868913,-0.2735491,0.50341403,1.9627558,-0.089140415,-0.37577584,-0.8438633,0.0029864311,0.7419591,0.1932919,0.008457139,0.008544624,-0.16699854,1.2180551,-1.3605547,-0.5460149,0.32736987,0.7550807,-1.3546016,-0.8874097,-1.1809366,-0.13077974
1.432895,2.5615177,-0.4998182,0.06928296,-1.3615485,1.3244519,-0.88765293,0.49911058,-0.09929152,0.19845729,-0.40096855,0.14977345,2.1463447,-0.14823575,-1.7463291,0.6354877,1.60549,-0.82035995,0.4900719,0.25718945,0.9425105,0.95019,0.53018564,0.3572811,-0.8384162,-0.5389051,1.3794293,-2.0092115,-1.0040178,0.10931149,-0.6613394,-1.1023533,0.28613508,-0.00974375,-0.045413136,-0.7739038,0.07179034,1.2978045,-0.5102976,-0.64796853,-0.26773563,-1.7241952,1.3387641,-0.91482353,-0.7286395,-0.2058385,0.66019744,1.7420385,0.8910862,-0.8981102
-0.31227374,-1.3448018,-1.1576828,-0.16133372,1.9201784,-0.882375,1.518017,0.08637196,-0.99129164,-0.64323556,0.799963,1.8155867,-1.7818081,-1.011688,-0.57980955,-0.22852787,-1.3285923,1.7310195,-1.584637,-0.82319,-1.0941855,-0.9586807,-1.2153473,0.0287669,0.45925683,0.041850954,-0.5077045,1.2387867,1.1774374,0.8743951,1.119663,0.32208818,-0.22073552,0.29761836,-0.85675275,-0.3427363,-1.3188703,0.92283916,-1.0537204,0.801527,-0.3814555,1.2691153,-0.20593214,0.31063968,0.31874886,0.3482932,-0.9160249,-2.217945,-1.3098233,0.8014412
-2.2870128,1.0696948,-0.24104965,0.6052195,-0.82270265,0.084958315,-1.4364306,0.55494195,1.2733743,0.30452317,-1.7466775,-1.5771431,-0.046534896,1.3413986,-0.7456631,0.45902306,1.4975218,-0.46211982,0.59424347,0.2272839,0.8910553,0.567254,1.0758368,-1.0244846,-0.03228879,0.9756169,0.4780723,0.4339254,-0.5140312,-1.3863885,-0.9984284,-0.82876045,0.06782493,-1.3704519,0.9776597,-0.34499168,-0.58582926,-0.81782466,1.8059946,-0.24336737,0.53098035,0.6145456,0.47286028,0.62471884,-0.4738578,-0.7696774,0.87044454,-0.50806856,0.87042177,-0.45726833
0.71727383,0.12017298,-0.45405608,0.36177504,0.32513836,-0.4802429,0.5334355,0.5829879,-0.764427,0.37263983,2.2060926,-0.30129588,0.33299935,-0.56333315,1.1020367,-0.5132198,0.8572582,-0.30919582,-0.4567265,0.58773863,1.0659281,-0.24422014,-0.7381331,1.1305351,-0.716516,-1.3886997,0.6890952,-0.09979731,0.4373373,2.2767239,-0.21429634,0.7654062,0.4772579,0.8096878,-1.7040328,-0.73649937,0.4229909,0.8022,-1.7724578,-0.23403963,-0.12686226,-1.3810418,0.025498837,0.71426415,0.53987086,1.6921866,-0.76066786,0.17424032,-0.95958036,0.5057384
1.5111943,0.096767634,1.0025795,0.13698691,0.8294267,0.6930151,1.365759,-1.4390242,0.16006267,-0.15561064,-1.7989022,0.97069246,-0.28516543,-1.1369971,-1.0456793,0.6597479,-1.276612,-0.9980147,0.30316332,-0.060177267,-0.34271747,1.3433855,1.6334623,-1.8514199,0.56952405,0.39552116,0.105704665,-0.95428085,-1.2594438,-1.8633226,0.29934222,0.029045165,-1.4214193,-1.430568,-0.36653197,-1.0144342,-0.73820746,-0.12542033,0.90627444,-0.6220793,0.4374162,1.6730946,-0.06197979,-1.7221642,-0.66994905,-1.1109754,0.15558088,-0.66172594,-0.050597787,-0.020356834
0.14378119,-0.7890338,-0.49826202,1.3705997,-0.30275458,-0.22767529,-1.1787432,1.2099463,0.5874504,1.1376988,0.97627527,-1.0636592,0.72724897,0.20694691,0.949448,-1.1644084,0.69657826,2.0334241,-0.8039278,0.1485213,-1.4249998,-1.0995524,-0.7615021,0.9767756,0.30681258,-0.71003026,0.09523304,0.94168425,1.1372951,1.7014922,-0.34522387,-0.37121537,0.26458406,-0.3928442,1.8567208,0.5441177,-1.6218848,1.0649884,-0.7082533,1.0208192,0.23484164,-1.5305722,-0.5794947,0.5052928,-0.37215906,0.95034575,1.5166482,0.2152746,-0.94381785,0.33280316
0.659764,-0.6038859,1.268493,-0.36936986,0.5541022,-0.35675102,1.8079909,-0.03465116,0.39483392,-0.7105365,-0.33608502,2.6396327,-0.57807165,0.0020451695,-0.21360421,0.5026637,0.38472897,-0.13291967,-0.3486129,-0.12094086,-0.111169696,1.8738146,0.60363334,0.23087877,1.1422418,-0.27118307,1.1944691,-0.3406968,-0.7029287,-1.1281095,0.43323725,1.4558371,0.6625633,-0.52136135,-1.7922382,-0.39039683,-0.3255546,-1.2845417,0.47694483,-0.4942845,0.7329748,1.5678095,-0.08943504,-0.3713028,1.2373238,-1.162918,-1.183753,0.8557335,0.451702,-1.3623723
-1.6046405,0.109978855,-1.0441692,0.3225113,-1.7079749,1.4677739,-1.995631,-0.82386464,1.5773051,1.2031621,1.3565015,-0.7419077,0.4041947,-0.5290112,-0.3975662,-0.6412292,-0.26482967,-0.24261013,2.423262,-1.3798649,0.4408202,0.07479715,0.4575045,-2.5709429,-0.333871,-0.35082203,-0.53083515,0.7767786,0.7283408,1.1769326,-0.5659533,-0.9276932,-0.73757,0.06410569,1.6493058,0.8337322,0.7656628,-0.26039732,0.43720746,0.29326373,-1.5442648,-0.44806004,-0.6257303,-0.29664895,-1.0426874,0.06249976,-1.2893952,0.23490179,0.9682448,0.50546
1.5964833,-1.1487575,1.2021327,1.2776227,1.8326321,-0.096143246,0.11390555,-0.01663673,-0.2390399,-0.26890504,-0.4523878,-0.24962193,-0.37893748,2.1370726,0.029946923,0.6848006,1.2677397,-0.27138624,-0.71459806,1.2443328,0.7611734,0.10978396,0.25495976,1.5713171,0.16124503,1.7209151,0.4126368,0.65419495,-0.8392445,-1.0727829,0.40362537,0.64799464,0.35948575,1.5695937,0.25262213,0.12410349,-1.192773,1.5719335,-0.5706121,-0.3648183,1.0931346,-1.5984125,-0.42167312,-1.0862017,-0.6402934,-0.10147382,1.1899502,-0.1369363,-1.202594,0.51016366
-0.41777694,0.9431201,-3.0002809,0.72394633,-1.3639922,0.31402987,0.2309523,0.5023073,-0.53620493,-0.2888526,0.69163334,0.5033577,0.59694535,-1.7271233,0.12726723,-0.43347085,-0.4284712,0.722185,0.8267252,-1.7478936,-0.01568067,0.27529737,0.75572544,-1.7195169,0.34755757,-0.22980046,1.1593484,-0.71229553,-0.28645962,-0.6714293,-0.34058547,-1.20065,1.0860014,-1.5179493,-0.55457866,-0.14078674,1.2960845,-0.5944215,0.63092214,1.0775663,-0.0063061714,1.369925,0.9742336,-0.82514465,1.3769941,0.09213762,-1.1689878,0.83318514,0.05871415,0.942554
-0.013303399,-0.8383334,2.3934088,-0.15157235,-0.73777044,0.4745682,-0.30576867,0.36517495,0.14599514,-0.29887345,-0.7025461,0.584766,-0.58017725,0.8592926,-1.9012264,-0.4503078,0.46697262,-0.83762246,0.31754327,1.8416562,0.08341503,0.8066817,-0.38084334,0.6958315,0.60191816,0.302323,-0.7503209,1.7427673,1.1243744,0.17178628,0.7540864,1.3994138,-0.9526112,0.74823385,0.39878148,0.027096279,-2.089925,0.60965943,-0.7203088,-1.358882,-0.20872752,-0.97659063,-0.74522173,-0.39873022,-1.7668316,0.4080794,-0.18606222,-1.8231385,-0.48926568,-1.1605912
-0.9997765,1.3989538,-2.0423713,0.9944484,0.22055417,-0.48644212,-0.87999153,-0.154187,0.22545534,0.8159033,0.24680951,-0.72378886,0.5781337,-1.5746958,-0.036783814,1.177855,0.48542285,0.8368356,-0.29338855,-0.9070753,-0.53589875,-0.36369473,0.41446805,-0.5504446,0.59708875,0.26907298,0.77410465,-0.6094645,-0.95734,-2.3188858,-0.6960199,-0.36529458,0.58993435,0.4894107,0.0886648,0.7026333,1.1916435,-0.13980278,0.8954551,0.7613893,0.95518804,1.8478266,0.80960405,-0.40521765,1.4005753,-0.2244671,-0.08367568,2.2139661,0.42513186,0.8870434
0.16678584,-0.4481849,1.629677,0.16897565,-0.45453036,0.8374175,0.73498553,1.987884,-1.3772,-1.9485084,0.4943381,1.2556741,0.21347433,2.4141455,0.43150455,0.20571363,-1.0323893,-0.967534,1.3174112,0.27643454,2.572329,0.11999826,-0.9032934,1.2866282,-0.85671735,-0.76134515,-0.042683125,0.15531698,-0.109947085,0.3152722,-0.18793112,0.064991474,-1.8763928,-1.1732634,-0.14811099,-2.2117429,-0.5297831,-0.23963726,-0.2742021,-0.25568107,-1.3103075,-1.2557948,1.260129,-0.2454536,-0.751808,-0.16127095,0.5032376,-2.3578486,0.22296572,-1.6018207
0.42109427,0.54260445,-0.98371273,-1.4211551,-0.22283247,0.25669754,0.32297677,-1.7454917,1.3590851,1.257698,0.39608473,0.5437857,0.4997465,-0.5360476,-1.3367574,-0.5489181,0.97475326,-0.6950313,-1.3317126,0.13969937,-2.2297447,-1.1337843,0.7583149,-0.6721821,0.5639174,-0.75340456,0.69676715,-0.2269172,-0.7871312,-0.17184518,0.63831496,1.7184103,1.3724895,0.95343995,0.7102636,0.3293289,1.9907197,1.2107389,-0.55176723,0.12844318,0.8180133,1.3595992,-2.1976676,0.58245206,0.59103423,-0.4169762,-0.7670113,2.8242784,-0.5984298,0.07584834
-0.1594375,-0.6395581,0.5713966,0.6469896,0.57010126,0.012627885,1.6743574,1.3009831,-1.3210776,-2.2007189,0.68649113,-3.088332,0.029757023,0.32100195,0.8148413,-0.60850286,-0.86683047,-1.1135304,1.4526883,-0.07731605,1.7424878,0.93197775,0.5024459,2.0379894,-1.1133175,0.57378846,-0.59071887,-0.93020785,1.1673124,-0.16241208,-0.63827425,-1.9381263,-1.4156544,-0.5976542,-0.61650634,-1.0505717,-1.852886,-0.4060248,0.0016707778,0.5363115,-1.6643761,0.48747218,2.444076,-0.0011198521,-0.7433194,0.49546456,0.44613683,-1.8398021,0.21870264,-0.66952544
0.973212,-2.1509,-0.007142961,-0.74776345,0.20529145,-0.44677305,-2.2154346,-1.18618,0.36700934,1.124498,-1.1287326,2.1458964,-0.64558256,0.37330875,-0.56549746,-0.38528514,2.7020137,-0.17840981,-0.41584766,-0.15356441,-1.1795654,-0.70709395,0.12907785,-1.5906136,-0.14613926,-0.13028699,1.155155,0.12997788,-1.4536684,0.05077281,0.14105543,1.0660756,0.10898757,0.9859456,-0.9060248,0.3503939,1.593194,1.7285186,-0.18033718,-0.7246441,2.5752294,0.24489337,-0.5494213,-0.57352066,0.18737662,1.330737,0.19173038,1.6630851,1.0871533,0.59179974
-0.6627448,0.004521847,1.1614128,0.05024481,0.96872175,1.0018635,-0.7911303,0.95803684,-1.055024,-0.4321196,1.6937332,-2.1506832,-0.68394357,-1.1319816,0.18145233,-0.059477,-0.28005695,1.839895,-1.1601707,0.441198,1.4062856,0.1867925,1.1355572,0.5718481,1.3622645,0.37216383,-1.0361085,2.0638907,1.3332148,-0.93545127,-0.03463818,-1.2023251,0.35098553,-2.0576377,-1.1150512,0.38162696,-1.3622544,0.9312527,0.42651418,-0.060016036,-2.860453,-0.84846485,-1.2338305,0.35879984,-0.1531237,-1.2550597,-1.5480865,-0.35885656,-1.0304943,0.15851122
